Lat,Lon,AGB
-5.551,105.075,54.1
-5.537,105.146,40.5
-5.707,105.266,260.0
-4.234,119.603,60.1
-0.008,103.809,89.68
-0.008,103.809,42.94
-0.008,103.809,75.99
-0.008,103.809,178.81
-0.008,103.809,279.03
-0.008,103.809,40.7
-18.836,36.276,150.8
-18.836,36.276,231.8
-18.836,36.276,305.0
-18.836,36.276,412.0
-18.836,36.276,537.0
25.191,-80.646,12.5
-27.401,153.136,162.0
-27.401,153.136,341.0
-27.401,153.136,110.0
-5.759,-35.211,85.96
-33.816,151.139,129.5
-33.816,151.139,100.2
11.068,122.957,277.8
11.824,122.146,417.873
-7.812,-34.828,104.78
-23.0,-44.0,65.3
-4.413,39.51,40.1
-4.419,39.515,249.0
9.903,98.567,281.169
-29.8,31.05,94.49
-26.197,-48.745,42.47
-26.195,-48.733,27.17
-26.192,-48.723,18.26
9.35,-82.25,59.5
9.35,-82.25,22.2
9.35,-82.25,8.3
9.35,-82.25,194.3
9.896,118.739,89.66
9.927,118.761,103.29
9.942,118.799,106.2
9.813,118.755,13.2
9.835,118.744,37.49
9.814,118.763,31.65
6.753,99.852,92.24
1.284,-78.906,398.0
0.611,-80.016,68.0
0.362,-80.038,70.0
-0.635,-80.419,250.0
23.62,58.481,145.0
8.709,104.821,176.0
8.709,104.82,209.0
8.708,104.82,219.0
-13.553,48.452,168.32
-13.574,48.445,43.64
-13.561,48.461,13.5
27.86,-97.08,26.86
27.86,-97.08,15.3
-4.477,-37.779,94.28
-4.449,-37.786,154.0
-4.539,-37.782,88.0
-2.869,-40.145,216.9
-2.844,-40.134,188.62
