Lat,Lon,MAD
32.345089308496505,-64.9994610881397,20.87757110595703
32.345089308496505,-64.49946278897133,52.47274398803711
30.840820886820108,130.9998721858615,34.57038116455078
30.33939807959464,130.9998721858615,9.000054359436035
29.837975272369178,-91.49937094406333,25.947599411010742
29.837975272369178,-88.99937944822148,17.44627571105957
29.33655246514371,-112.49929950913489,4.369962215423584
29.33655246514371,-111.99930120996652,5.615614891052246
29.33655246514371,-91.49937094406333,15.566468238830566
29.33655246514371,-90.99937264489496,12.886666297912598
29.33655246514371,-90.4993743457266,8.939292907714844
29.33655246514371,-89.99937604655823,11.571037292480469
29.33655246514371,-89.49937774738986,7.9938273429870605
29.33655246514371,-88.99937944822148,6.217031955718994
29.33655246514371,-82.99939985820103,27.392213821411133
29.33655246514371,-80.99940666152756,29.611766815185547
28.835129657918245,-113.49929610747164,32.592689514160156
28.835129657918245,-112.99929780830325,8.736021041870117
28.835129657918245,-111.99930120996652,7.048120498657227
28.835129657918245,-90.99937264489496,20.128122329711914
28.835129657918245,-90.4993743457266,9.18110179901123
28.835129657918245,-89.49937774738986,10.406292915344238
28.835129657918245,-82.99939985820103,37.905826568603516
28.835129657918245,-82.49940155903266,24.06435775756836
28.835129657918245,-80.99940666152756,14.368032455444336
28.333706850692778,-111.49930291079815,9.702202796936035
28.333706850692778,-82.99939985820103,28.46276092529297
28.333706850692778,-82.49940155903266,10.17866325378418
28.333706850692778,-80.49940836235919,28.722105026245117
28.333706850692778,34.50020044636601,4.051008701324463
28.333706850692778,120.99990620249407,10.421295166015625
28.333706850692778,129.49987728835637,45.04589080810547
27.832284043467315,-113.99929440664,5.954896450042725
27.832284043467315,-112.49929950913489,6.4388108253479
27.832284043467315,-110.99930461162978,8.209402084350586
27.832284043467315,-110.49930631246141,7.775670528411865
27.832284043467315,-82.99939985820103,24.93653106689453
27.832284043467315,-82.49940155903266,15.226496696472168
27.832284043467315,-80.49940836235919,17.815793991088867
27.330861236241848,-111.99930120996652,7.3384270668029785
27.330861236241848,-110.49930631246141,3.8622193336486816
27.330861236241848,-109.99930801329303,26.3491268157959
27.330861236241848,-82.49940155903266,87.52833557128906
27.330861236241848,-80.49940836235919,20.61264991760254
27.330861236241848,-79.99941006319081,6.232572555541992
27.330861236241848,-78.4994151656857,20.99957275390625
27.330861236241848,-77.99941686651734,18.789899826049805
27.330861236241848,34.00020214719764,11.385488510131836
27.330861236241848,36.00019534387111,7.41352653503418
27.330861236241848,49.00015112224874,19.12232780456543
27.330861236241848,49.500149421417134,14.632741928100586
27.330861236241848,56.500125609774315,17.7388858795166
27.330861236241848,57.00012390894268,27.63857650756836
27.330861236241848,120.49990790332573,13.080425262451172
26.829438429016385,-113.49929610747164,6.827686309814453
26.829438429016385,-112.99929780830325,8.029643058776855
26.829438429016385,-111.99930120996652,44.14459991455078
26.829438429016385,-111.49930291079815,9.99560832977295
26.829438429016385,-109.99930801329303,5.636237621307373
26.829438429016385,-109.49930971412466,14.079065322875977
26.829438429016385,-82.49940155903266,34.33892822265625
26.829438429016385,-81.9994032598643,19.386564254760742
26.829438429016385,-79.99941006319081,18.948122024536133
26.829438429016385,-78.99941346485407,9.346275329589844
26.829438429016385,-78.4994151656857,28.229101181030273
26.829438429016385,-77.99941686651734,5.25696325302124
26.829438429016385,-77.49941856734897,20.477018356323242
26.829438429016385,-76.99942026818059,65.91289520263672
26.829438429016385,34.00020214719764,7.319368362426758
26.829438429016385,36.00019534387111,8.372525215148926
26.829438429016385,50.0001477205855,14.956891059875488
26.829438429016385,55.50012901143758,9.116592407226562
26.829438429016385,56.00012731060595,9.58630657196045
26.829438429016385,57.00012390894268,29.0199031829834
26.829438429016385,119.499911304989,18.022077560424805
26.829438429016385,119.99990960415734,29.94447135925293
26.829438429016385,127.99988239085128,47.46726989746094
26.328015621790918,-112.99929780830325,17.001436233520508
26.328015621790918,-111.99930120996652,25.287546157836914
26.328015621790918,-111.49930291079815,51.46429443359375
26.328015621790918,-109.49930971412466,30.35161590576172
26.328015621790918,-108.9993114149563,5.436434268951416
26.328015621790918,-96.9993522349154,6.716485023498535
26.328015621790918,-81.9994032598643,53.65660858154297
26.328015621790918,-81.49940496069593,41.80657196044922
26.328015621790918,-79.99941006319081,32.742130279541016
26.328015621790918,-78.99941346485407,3.4626355171203613
26.328015621790918,-77.99941686651734,37.33131408691406
26.328015621790918,-77.49941856734897,42.39870071411133
26.328015621790918,-76.99942026818059,5.070911884307861
26.328015621790918,34.00020214719764,3.696427822113037
26.328015621790918,50.50014601975387,7.766827583312988
26.328015621790918,51.00014431892224,14.569609642028809
26.328015621790918,51.50014261809061,12.499180793762207
26.328015621790918,57.00012390894268,13.765213966369629
26.328015621790918,127.49988409168289,20.08679962158203
26.328015621790918,127.99988239085128,34.41661071777344
25.82659281456545,-111.99930120996652,11.725872039794922
25.82659281456545,-111.49930291079815,27.283187866210938
25.82659281456545,-110.99930461162978,17.160192489624023
25.82659281456545,-109.49930971412466,31.887466430664062
25.82659281456545,-108.9993114149563,8.454033851623535
25.82659281456545,-96.9993522349154,10.089594841003418
25.82659281456545,-81.9994032598643,16.7760066986084
25.82659281456545,-81.49940496069593,37.75459671020508
25.82659281456545,-80.99940666152756,9.279955863952637
25.82659281456545,-80.49940836235919,45.65481185913086
25.82659281456545,-79.99941006319081,15.288263320922852
25.82659281456545,-79.49941176402244,44.4754524230957
25.82659281456545,-78.99941346485407,48.34999084472656
25.82659281456545,-77.99941686651734,49.60120391845703
25.82659281456545,-77.49941856734897,12.047765731811523
25.82659281456545,34.50020044636601,1.2474913597106934
25.82659281456545,36.50019364303948,6.005116939544678
25.82659281456545,37.00019194220785,14.772192001342773
25.82659281456545,51.50014261809061,15.741034507751465
25.82659281456545,55.50012901143758,14.146014213562012
25.82659281456545,56.00012731060595,36.95624923706055
25.82659281456545,58.00012050727942,14.27302360534668
25.82659281456545,58.50011880644779,10.603904724121094
25.82659281456545,119.499911304989,6.570836544036865
25.325170007339985,-111.99930120996652,16.045454025268555
25.325170007339985,-110.99930461162978,13.611581802368164
25.325170007339985,-108.9993114149563,15.588944435119629
25.325170007339985,-108.49931311578793,86.73543548583984
25.325170007339985,-107.99931481661956,20.039457321166992
25.325170007339985,-80.99940666152756,35.2288818359375
25.325170007339985,-80.49940836235919,18.08429527282715
25.325170007339985,-79.99941006319081,40.48036575317383
25.325170007339985,-77.99941686651734,18.677593231201172
25.325170007339985,-77.49941856734897,14.557390213012695
25.325170007339985,-76.99942026818059,15.435946464538574
25.325170007339985,-76.49942196901222,27.95623016357422
25.325170007339985,-75.99942366984385,50.168907165527344
25.325170007339985,37.00019194220785,13.349870681762695
25.325170007339985,51.50014261809061,6.344742298126221
25.325170007339985,55.50012901143758,8.954450607299805
25.325170007339985,61.500108601458024,11.436893463134766
25.325170007339985,62.00010690062639,19.291973114013672
25.325170007339985,64.00010009729986,14.772242546081543
25.325170007339985,66.5000915931417,8.135340690612793
25.325170007339985,118.9999130058206,20.63288116455078
25.325170007339985,119.499911304989,13.99540901184082
25.325170007339985,119.99990960415734,7.630340099334717
25.325170007339985,121.49990450166247,45.897029876708984
24.82374720011452,-112.49929950913489,20.337915420532227
24.82374720011452,-111.99930120996652,9.44138240814209
24.82374720011452,-111.49930291079815,5.749579906463623
24.82374720011452,-110.99930461162978,33.75189971923828
24.82374720011452,-110.49930631246141,15.059601783752441
24.82374720011452,-108.49931311578793,30.550880432128906
24.82374720011452,-107.99931481661956,10.714637756347656
24.82374720011452,-81.9994032598643,30.1021671295166
24.82374720011452,-81.49940496069593,15.766348838806152
24.82374720011452,-80.99940666152756,32.47998809814453
24.82374720011452,-80.49940836235919,33.09275436401367
24.82374720011452,-78.4994151656857,2.1154608726501465
24.82374720011452,-77.99941686651734,4.462560176849365
24.82374720011452,-77.49941856734897,4.234869956970215
24.82374720011452,-76.99942026818059,20.881803512573242
24.82374720011452,-76.49942196901222,22.979232788085938
24.82374720011452,-75.99942366984385,26.845504760742188
24.82374720011452,-75.49942537067548,5.694938659667969
24.82374720011452,35.00019874553438,3.5449724197387695
24.82374720011452,37.00019194220785,7.411217212677002
24.82374720011452,54.500132413100815,3.004077672958374
24.82374720011452,55.00013071226918,8.406655311584473
24.82374720011452,56.500125609774315,4.754101276397705
24.82374720011452,67.00008989231007,35.22811508178711
24.82374720011452,67.50008819147847,22.681739807128906
24.82374720011452,117.99991640748387,51.84208679199219
24.82374720011452,118.49991470665226,17.157365798950195
24.82374720011452,118.9999130058206,12.22530460357666
24.82374720011452,120.99990620249407,70.05164337158203
24.82374720011452,124.49989429667268,33.1666374206543
24.82374720011452,124.99989259584108,46.35317611694336
24.82374720011452,125.49989089500941,24.86148452758789
24.322324392889055,-111.99930120996652,12.85770320892334
24.322324392889055,-111.49930291079815,34.84270095825195
24.322324392889055,-110.49930631246141,5.191928386688232
24.322324392889055,-109.99930801329303,7.637475490570068
24.322324392889055,-107.99931481661956,34.860923767089844
24.322324392889055,-107.49931651745119,9.371095657348633
24.322324392889055,-106.99931821828281,43.84200668334961
24.322324392889055,-81.9994032598643,17.665430068969727
24.322324392889055,-81.49940496069593,28.7847843170166
24.322324392889055,-78.4994151656857,30.75738525390625
24.322324392889055,-77.99941686651734,9.197508811950684
24.322324392889055,-77.49941856734897,36.263221740722656
24.322324392889055,-76.99942026818059,24.3479061126709
24.322324392889055,-75.99942366984385,18.402280807495117
24.322324392889055,-75.49942537067548,39.33953094482422
24.322324392889055,35.500197044702745,4.167214870452881
24.322324392889055,53.00013751559571,7.458157539367676
24.322324392889055,53.50013581476408,4.456429481506348
24.322324392889055,54.00013411393245,3.477362632751465
24.322324392889055,54.500132413100815,1.5071653127670288
24.322324392889055,56.500125609774315,11.022811889648438
24.322324392889055,67.00008989231007,21.769262313842773
24.322324392889055,67.50008819147847,30.175765991210938
24.322324392889055,68.00008649064684,13.167716979980469
24.322324392889055,117.99991640748387,31.457822799682617
24.322324392889055,120.49990790332573,30.167232513427734
24.322324392889055,123.49989769833594,22.449508666992188
24.322324392889055,123.99989599750434,33.75059127807617
23.82090158566359,-106.99931821828281,44.12028503417969
23.82090158566359,-106.49931991911444,45.112464904785156
23.82090158566359,-97.99934883325214,13.821910858154297
23.82090158566359,-97.49935053408377,17.162120819091797
23.82090158566359,-77.99941686651734,2.2956302165985107
23.82090158566359,-77.49941856734897,8.00774097442627
23.82090158566359,-75.99942366984385,1.7872964143753052
23.82090158566359,-75.49942537067548,36.97499084472656
23.82090158566359,-74.99942707150711,20.666065216064453
23.82090158566359,-74.49942877233875,10.307048797607422
23.82090158566359,38.00018854054461,9.858859062194824
23.82090158566359,38.50018683971298,11.940067291259766
23.82090158566359,58.50011880644779,17.9542293548584
23.82090158566359,67.50008819147847,14.074007987976074
23.82090158566359,68.00008649064684,22.147315979003906
23.82090158566359,68.5000847898152,20.86019515991211
23.82090158566359,117.49991810831547,20.560834884643555
23.82090158566359,123.99989599750434,40.80353927612305
23.319478778438125,-106.49931991911444,16.02050018310547
23.319478778438125,-105.99932161994607,10.522478103637695
23.319478778438125,-97.99934883325214,33.589691162109375
23.319478778438125,-82.49940155903266,49.82387161254883
23.319478778438125,-81.9994032598643,54.61640930175781
23.319478778438125,-81.49940496069593,45.94864273071289
23.319478778438125,-80.99940666152756,26.248838424682617
23.319478778438125,-80.49940836235919,13.65137004852295
23.319478778438125,-79.99941006319081,23.303834915161133
23.319478778438125,-75.99942366984385,36.85457229614258
23.319478778438125,-75.49942537067548,38.64007568359375
23.319478778438125,-74.99942707150711,6.158919811248779
23.319478778438125,35.500197044702745,10.51148796081543
23.319478778438125,39.00018513888135,6.790021896362305
23.319478778438125,68.5000847898152,15.817952156066895
23.319478778438125,119.99990960415734,27.39942169189453
22.818055971212658,-106.49931991911444,39.96475601196289
22.818055971212658,-105.99932161994607,47.73977279663086
22.818055971212658,-105.4993233207777,21.47291374206543
22.818055971212658,-97.99934883325214,41.95354461669922
22.818055971212658,-83.99939645653778,14.539905548095703
22.818055971212658,-83.49939815736941,12.89319896697998
22.818055971212658,-82.99939985820103,40.46626663208008
22.818055971212658,-82.49940155903266,41.212371826171875
22.818055971212658,-81.9994032598643,58.232418060302734
22.818055971212658,-81.49940496069593,62.777957916259766
22.818055971212658,-80.99940666152756,41.622337341308594
22.818055971212658,-80.49940836235919,29.831279754638672
22.818055971212658,-79.99941006319081,34.23273468017578
22.818055971212658,-79.49941176402244,22.898866653442383
22.818055971212658,-78.99941346485407,16.945886611938477
22.818055971212658,-78.4994151656857,14.710549354553223
22.818055971212658,-74.99942707150711,47.328758239746094
22.818055971212658,-74.49942877233875,6.900964736938477
22.818055971212658,-73.99943047317036,13.857098579406738
22.818055971212658,35.500197044702745,9.045308113098145
22.818055971212658,36.00019534387111,12.521445274353027
22.818055971212658,39.00018513888135,8.77262020111084
22.818055971212658,69.50008138815194,21.975849151611328
22.818055971212658,70.00007968732031,15.395085334777832
