Lat,Lon,AGB
32.345089308496505,-64.9994610881397,54.06416702270508
32.345089308496505,-64.49946278897133,160.99058532714844
30.840820886820108,130.9998721858615,101.39665222167969
30.33939807959464,130.9998721858615,67.17595672607422
29.837975272369178,-91.49937094406333,40.67900085449219
29.837975272369178,-88.99937944822148,28.178050994873047
29.33655246514371,-112.49929950913489,57.18428421020508
29.33655246514371,-111.99930120996652,52.96413040161133
29.33655246514371,-91.49937094406333,31.99335479736328
29.33655246514371,-90.99937264489496,50.9588737487793
29.33655246514371,-90.4993743457266,33.951114654541016
29.33655246514371,-89.99937604655823,36.804141998291016
29.33655246514371,-89.49937774738986,32.88862991333008
29.33655246514371,-88.99937944822148,39.77729797363281
29.33655246514371,-82.99939985820103,52.55541229248047
29.33655246514371,-80.99940666152756,64.57608795166016
28.835129657918245,-113.49929610747164,58.975311279296875
28.835129657918245,-112.99929780830325,38.89442825317383
28.835129657918245,-111.99930120996652,38.40535354614258
28.835129657918245,-90.99937264489496,41.49943161010742
28.835129657918245,-90.4993743457266,37.36479568481445
28.835129657918245,-89.49937774738986,23.117258071899414
28.835129657918245,-82.99939985820103,127.54603576660156
28.835129657918245,-82.49940155903266,37.40842056274414
28.835129657918245,-80.99940666152756,57.845252990722656
28.333706850692778,-111.49930291079815,66.3048095703125
28.333706850692778,-82.99939985820103,61.94875717163086
28.333706850692778,-82.49940155903266,51.82744216918945
28.333706850692778,-80.49940836235919,30.306764602661133
28.333706850692778,34.50020044636601,4.241365909576416
28.333706850692778,120.99990620249407,23.028274536132812
28.333706850692778,129.49987728835637,139.20831298828125
27.832284043467315,-113.99929440664,21.362180709838867
27.832284043467315,-112.49929950913489,30.680877685546875
27.832284043467315,-110.99930461162978,53.24801254272461
27.832284043467315,-110.49930631246141,39.65914535522461
27.832284043467315,-82.99939985820103,57.57794952392578
27.832284043467315,-82.49940155903266,74.91279602050781
27.832284043467315,-80.49940836235919,38.74828338623047
27.330861236241848,-111.99930120996652,36.859066009521484
27.330861236241848,-110.49930631246141,26.960567474365234
27.330861236241848,-109.99930801329303,83.68238067626953
27.330861236241848,-82.49940155903266,58.52362060546875
27.330861236241848,-80.49940836235919,53.79874801635742
27.330861236241848,-79.99941006319081,47.68490982055664
27.330861236241848,-78.4994151656857,29.312070846557617
27.330861236241848,-77.99941686651734,25.712080001831055
27.330861236241848,34.00020214719764,7.141271114349365
27.330861236241848,36.00019534387111,4.138437271118164
27.330861236241848,49.00015112224874,41.10565948486328
27.330861236241848,49.500149421417134,25.06046485900879
27.330861236241848,56.500125609774315,57.628910064697266
27.330861236241848,57.00012390894268,84.72844696044922
27.330861236241848,120.49990790332573,19.973865509033203
26.829438429016385,-113.49929610747164,46.93290328979492
26.829438429016385,-112.99929780830325,34.8717041015625
26.829438429016385,-111.99930120996652,79.95708465576172
26.829438429016385,-111.49930291079815,63.237823486328125
26.829438429016385,-109.99930801329303,37.54707717895508
26.829438429016385,-109.49930971412466,41.24401092529297
26.829438429016385,-82.49940155903266,41.76441955566406
26.829438429016385,-81.9994032598643,108.81758880615234
26.829438429016385,-79.99941006319081,51.86252975463867
26.829438429016385,-78.99941346485407,37.69223403930664
26.829438429016385,-78.4994151656857,31.205013275146484
26.829438429016385,-77.99941686651734,24.5617733001709
26.829438429016385,-77.49941856734897,30.931018829345703
26.829438429016385,-76.99942026818059,33.8674201965332
26.829438429016385,34.00020214719764,3.9955098628997803
26.829438429016385,36.00019534387111,5.9381103515625
26.829438429016385,50.0001477205855,32.1202278137207
26.829438429016385,55.50012901143758,41.374507904052734
26.829438429016385,56.00012731060595,46.65986251831055
26.829438429016385,57.00012390894268,88.2338638305664
26.829438429016385,119.499911304989,17.69622039794922
26.829438429016385,119.99990960415734,22.67165756225586
26.829438429016385,127.99988239085128,159.72909545898438
26.328015621790918,-112.99929780830325,83.6490707397461
26.328015621790918,-111.99930120996652,51.91608428955078
26.328015621790918,-111.49930291079815,70.58850860595703
26.328015621790918,-109.49930971412466,63.743370056152344
26.328015621790918,-108.9993114149563,56.966739654541016
26.328015621790918,-96.9993522349154,26.998817443847656
26.328015621790918,-81.9994032598643,160.36627197265625
26.328015621790918,-81.49940496069593,89.11769104003906
26.328015621790918,-79.99941006319081,44.459285736083984
26.328015621790918,-78.99941346485407,26.781614303588867
26.328015621790918,-77.99941686651734,32.123992919921875
26.328015621790918,-77.49941856734897,28.44244956970215
26.328015621790918,-76.99942026818059,32.95928955078125
26.328015621790918,34.00020214719764,5.316947937011719
26.328015621790918,50.50014601975387,15.925634384155273
26.328015621790918,51.00014431892224,25.934558868408203
26.328015621790918,51.50014261809061,34.041297912597656
26.328015621790918,57.00012390894268,43.459041595458984
26.328015621790918,127.49988409168289,53.46332550048828
26.328015621790918,127.99988239085128,82.6063461303711
25.82659281456545,-111.99930120996652,78.33090209960938
25.82659281456545,-111.49930291079815,54.073734283447266
25.82659281456545,-110.99930461162978,85.07132720947266
25.82659281456545,-109.49930971412466,36.410369873046875
25.82659281456545,-108.9993114149563,60.27531814575195
25.82659281456545,-96.9993522349154,40.1627311706543
25.82659281456545,-81.9994032598643,29.26083755493164
25.82659281456545,-81.49940496069593,24.459121704101562
25.82659281456545,-80.99940666152756,47.5776252746582
25.82659281456545,-80.49940836235919,88.53923797607422
25.82659281456545,-79.99941006319081,34.471160888671875
25.82659281456545,-79.49941176402244,49.60387420654297
25.82659281456545,-78.99941346485407,36.66584014892578
25.82659281456545,-77.99941686651734,34.67110061645508
25.82659281456545,-77.49941856734897,40.56687927246094
25.82659281456545,34.50020044636601,2.406623363494873
25.82659281456545,36.50019364303948,8.409438133239746
25.82659281456545,37.00019194220785,4.940118312835693
25.82659281456545,51.50014261809061,33.27947235107422
25.82659281456545,55.50012901143758,25.560667037963867
25.82659281456545,56.00012731060595,113.34832763671875
25.82659281456545,58.00012050727942,46.41227722167969
25.82659281456545,58.50011880644779,32.77027893066406
25.82659281456545,119.499911304989,19.097217559814453
25.325170007339985,-111.99930120996652,70.81080627441406
25.325170007339985,-110.99930461162978,45.92573165893555
25.325170007339985,-108.9993114149563,53.54729461669922
25.325170007339985,-108.49931311578793,175.88551330566406
25.325170007339985,-107.99931481661956,88.71589660644531
25.325170007339985,-80.99940666152756,35.4617805480957
25.325170007339985,-80.49940836235919,46.69706726074219
25.325170007339985,-79.99941006319081,43.5485725402832
25.325170007339985,-77.99941686651734,14.907707214355469
25.325170007339985,-77.49941856734897,23.746721267700195
25.325170007339985,-76.99942026818059,39.821807861328125
25.325170007339985,-76.49942196901222,64.97975158691406
25.325170007339985,-75.99942366984385,40.54255294799805
25.325170007339985,37.00019194220785,4.188563346862793
25.325170007339985,51.50014261809061,16.127986907958984
25.325170007339985,55.50012901143758,91.9788589477539
25.325170007339985,61.500108601458024,43.03789520263672
25.325170007339985,62.00010690062639,57.71625900268555
25.325170007339985,64.00010009729986,60.74647903442383
25.325170007339985,66.5000915931417,73.40538787841797
25.325170007339985,118.9999130058206,18.905366897583008
25.325170007339985,119.499911304989,46.66781234741211
25.325170007339985,119.99990960415734,12.288435935974121
25.325170007339985,121.49990450166247,109.80469512939453
24.82374720011452,-112.49929950913489,66.00956726074219
24.82374720011452,-111.99930120996652,43.98334503173828
24.82374720011452,-111.49930291079815,49.998958587646484
24.82374720011452,-110.99930461162978,71.76058197021484
24.82374720011452,-110.49930631246141,68.32989501953125
24.82374720011452,-108.49931311578793,64.05729675292969
24.82374720011452,-107.99931481661956,44.79821014404297
24.82374720011452,-81.9994032598643,35.81367874145508
24.82374720011452,-81.49940496069593,35.883506774902344
24.82374720011452,-80.99940666152756,39.02518844604492
24.82374720011452,-80.49940836235919,24.373136520385742
24.82374720011452,-78.4994151656857,18.844043731689453
24.82374720011452,-77.99941686651734,47.10502243041992
24.82374720011452,-77.49941856734897,39.78447723388672
24.82374720011452,-76.99942026818059,24.53965950012207
24.82374720011452,-76.49942196901222,26.606571197509766
24.82374720011452,-75.99942366984385,13.497237205505371
24.82374720011452,-75.49942537067548,25.79986572265625
24.82374720011452,35.00019874553438,3.686455011367798
24.82374720011452,37.00019194220785,4.667852878570557
24.82374720011452,54.500132413100815,11.544144630432129
24.82374720011452,55.00013071226918,19.529647827148438
24.82374720011452,56.500125609774315,59.594566345214844
24.82374720011452,67.00008989231007,101.01286315917969
24.82374720011452,67.50008819147847,98.90553283691406
24.82374720011452,117.99991640748387,28.182897567749023
24.82374720011452,118.49991470665226,22.61525535583496
24.82374720011452,118.9999130058206,59.436920166015625
24.82374720011452,120.99990620249407,45.56043243408203
24.82374720011452,124.49989429667268,193.44827270507812
24.82374720011452,124.99989259584108,66.3927230834961
24.82374720011452,125.49989089500941,106.2033920288086
